station_a,station_b,distance_km,n_both_active_hours,n_offline_a,n_offline_b,n_both_offline,p_offline_a,p_offline_b,expected_both_offline_if_independent,cooccurrence_ratio
IALWAH18,IMURQU7,782.0272821987522,4204,404,639,230,0.0960989533777355,0.15199809705042816,61.407231208372984,3.7454872247788153
IALWAH18,INALUT3,1000.3731273093186,4178,404,1562,258,0.09669698420296793,0.37386309238870274,151.04068932503594,1.7081489839124753
IALWAH18,INUQAT10,945.7931025092751,4088,403,679,230,0.0985812133072407,0.1660958904109589,66.93664383561644,3.4360850323603898
IALWAH18,INUQAT8,981.6035288021835,4166,404,291,190,0.09697551608257321,0.06985117618819012,28.219875180028808,6.732843387431526
IALWAH18,INUQAT9,932.8994162692786,4146,404,685,247,0.0974433188615533,0.1652194886637723,66.74867342016401,3.700448074004481
IALWAH18,ITAHLI1,872.308466001155,4193,404,499,250,0.09635106129263057,0.11900787025995707,48.07917958502266,5.199755947538642
IALWAH18,ITRIPO32,860.5191118047845,3700,363,1922,270,0.0981081081081081,0.5194594594594595,188.56378378378378,1.4318762308545678
IALWAH18,ITRIPO33,879.4929955361641,4033,390,651,253,0.09670220679394992,0.16141829903297794,62.9531366228614,4.0188624995076605
IALWAH18,IZAWIY5,922.4313667634484,4250,404,565,183,0.09505882352941177,0.13294117647058823,53.70823529411764,3.4072986944712174
IALWAH18,IZAWIY7,904.1281587687238,4215,404,490,209,0.09584816132858838,0.1162514827995255,46.965599051008304,4.45006566983229
IBARAS3,IBIRAL3,46.10933177347184,4228,562,576,228,0.13292336802270577,0.13623462630085148,76.56385998107854,2.9779062870699877
IBARAS3,IDERNA7,905.2641562724161,3992,539,1816,309,0.13502004008016033,0.45490981963927857,245.19639278557116,1.260214297973895
IBARAS3,IJABAL13,44.224473012820106,4194,562,427,264,0.134000953743443,0.10181211254172627,57.21840724845016,4.613899839149242
IBARAS3,IJABAL14,75.07721870764338,4228,562,426,152,0.13292336802270577,0.10075685903500473,56.625354777672655,2.6843098925701305
IBARAS3,IJABAL15,75.8525493618402,4228,562,431,310,0.13292336802270577,0.10193945127719962,57.289971617786186,5.4110691844671415
IBARAS3,IJABAL16,14.02985302043116,4227,562,725,235,0.13295481428909392,0.17151644192098414,96.39224035959309,2.4379555773714565
IBARAS3,IJANZO2,75.31002021186977,4164,538,408,215,0.1292026897214217,0.09798270893371758,52.71469740634006,4.078558932866827
IBARAS3,IJANZO3,72.85741595848769,4181,542,463,221,0.12963405883759865,0.1107390576417125,60.020569241808175,3.682071043172635
IBARAS3,IJANZO4,63.191336520805315,3538,464,2863,419,0.13114754098360656,0.8092142453363482,375.47540983606564,1.115918616835487
IBARAS3,IMISRA12,196.26819099076252,3992,485,494,200,0.12149298597194388,0.12374749498997996,60.017535070140276,3.3323594473892904
IBARAS3,IMISRA13,148.1088171518185,4228,562,584,294,0.13292336802270577,0.13812677388836328,77.62724692526017,3.7873299858626237
IBARAS3,IMURQU5,59.35684957122975,3936,530,1001,306,0.13465447154471544,0.2543191056910569,134.78912601626016,2.270212806061863
IBARAS3,IMURQU6,128.3472343880615,3581,508,1464,303,0.14185981569394024,0.4088243507400168,207.6827701759285,1.4589558861494771
IBARAS3,IMURQU7,105.72889815769271,4204,562,639,222,0.13368220742150333,0.15199809705042816,85.42293054234062,2.5988338094999417
IBARAS3,INALUT3,154.9736466874472,4178,539,1562,282,0.12900909526089038,0.37386309238870274,201.51220679751077,1.3994189457880697
IBARAS3,INUQAT10,95.7619296178009,4088,538,679,212,0.13160469667318983,0.1660958904109589,89.35958904109589,2.372437052082934
IBARAS3,INUQAT8,129.39859827986976,4166,538,291,190,0.12914066250600095,0.06985117618819012,37.579932789246286,5.0558898299671675
IBARAS3,INUQAT9,84.69183642630215,4146,538,685,275,0.1297636275928606,0.1652194886637723,88.88808490110951,3.0937779827965155
IBARAS3,ITAHLI1,40.042147147654134,4193,554,499,254,0.13212497018840924,0.11900787025995707,65.93036012401622,3.8525498650731063
IBARAS3,ITRIPO32,89.07904248611038,3700,508,1922,310,0.1372972972972973,0.5194594594594595,263.88540540540544,1.174752349504699
IBARAS3,ITRIPO33,83.13348836332764,4033,538,651,243,0.13339945450037194,0.16141829903297794,86.84304487974214,2.798151542665273
IBARAS3,IZAWIY5,79.11844418928193,4228,562,565,262,0.13292336802270577,0.1336329233680227,75.10170293282876,3.4886026517179483
